companyName,datePublished,ratingValue,reviewBody
Skype,2020-04-03,1,"I have used Skype for years to connect with family and friends regularly.  We are all located in various countries. In spite of some occasional technical problems, I was always happy to have the ability to not just connect but see the faces of my loved ones!  One of my friends is elderly, lives in Germany, and does not own a computer or smart phone - only a home phone.  I started a subscription 10 years ago allowing me to call her for 60 minutes per month.  This subscription was to be automatically renewed year over year.  For ten years this worked beautifully.  In March 2020, during our Corona virus self quarantine, I checked in with my friend in Germany a number of times.  The calls frequently dropped and I called her back. I did not pay attention that I had used up my 60 minutes for the month.  When I attempted to call my house bound friend on April 1, my international subscription was cancelled.  After finally reaching a live person at Microsoft Customer Service, I was advised of alternative Skype subscription which is 8 times more expensive.  I explained the reason why I had overused my 60 minutes during March, but my account still showed I had a subscription.  I was advised that the old subscription would not be available to me until March 2021, if then!  This is the company policy!  During this time of COVID 19, where all companies who are able, are doing whatever they can to help people who are under terrible stress, one of the largest and most lucrative companies in the world has cancelled my $13.50 annual subscription.  Microsoft, you should be ashamed!  Mr. Gates would be ashamed to know that in spite of all the good he is doing in the world, this is what has happened in his old company!"
Skype,2020-04-03,N/A,"My mind just cannot fathom how is it possible that a company with unlimited funds has such a disastrous product in its portfolio. I remember loving skype back before it was bought by Microsoft. It was simple and most importantly, it worked. I am forced to use skype because the whole company uses it and let me tell you, it's painful.It's really slow. Sometimes it closes by itself another time it will not turn on. New messages sometimes don't show up for no apparent reason. Copy function on images doesn't work.  I always have to print screen it or save it to use it elsewhere. Copy function on messages sometimes copies the message two times -> you copy Hello, paste it and its HelloHelloand so many other bugsThe icing on the cake is that there is another version besides the desktop one. The one from Microsoft store and boy oh boy, I don't even know how is it possible but that one is even worse."
Skype,2020-04-03,5,"Great App, Very handy for communications"
Skype,2020-04-02,1,not worth a one star rating - it is unbelieveable how bad skype actually is - interface impossible to work out and with a frind on a phone and us both with skype open on our computers we compleately failed to work out how to contact each other!!!
Skype,2020-04-02,1,"Skype is a disaster since it was purchased by Microsoft. It is the year 2020, if people do not have the option to have separate skype accounts for: work, friends & job interviews or hobbies then they do not have the option either to participate in modern life. Microsoft has a responsibility here that goes beyond the corporate one. At my workplace we disregarded Skype as an option because it is not the safest way to communicate with clients. Politically speaking it is a mess that Microsoft is unwilling to treat users in a decent manner. The security questions are illegally forcing millions of users to provide Microsoft with information which they have no right to know (phone number, billing information, credit card information even if you didn't sign up with it etc.). And they are leaving European and American users no other choice than to use foreign services which will spy on them (as well) but use that to another country's advantage. Personally, (I am located in Germany) I haven't had access to any of my Skype accounts on any of my devices since 2015. I didn't sign up again for it either and I am using different services for work as well as privately. I am not going to give Microsoft my phone number and I will not use the service again. Even Whatsapp has the option for video calls and I consider it to be quite awkward when some businesses give a pass to Skype but use a ""freetime"" app like Whatsapp instead. That is downright embarrassing for a company. Microsoft had Skype since 2011 which means that they have failed to improve Skype for nine years. The corona outbreak will give Skype some superficially increased numbers but after that I expect the service to die since competitors don't wait nine years to hear, let alone impress users."
Skype,2020-04-01,N/A,"I am using skype for 11 years now and i dont have problems, i talk with my family for hours without any issues, thank you"
Skype,2020-03-27,1,"As part of the current covid crisis, I purchased Office 365 to help me with my home working and in the hope I could use Skype to make presentations to my co-workers on line. How mistaken I was. I even tried to download the Skype for Business from my college website as it's part of the internal package. Complete waste of time and effort. Very disappointed, Microsoft."
Skype,2020-03-27,1,"fu**ck skype, it took my 10 minutes to repair password that i fuc**king know blyat"
Skype,2020-03-27,N/A,"Terrible. I place a call but it doesn't ring on the other side. Or the call connects but one person is missing audio. If the person receiving the call ends the call, my whole Skype app freezes. Sometimes I see duplicate Skype apps running in the background. Basically, use Zoom instead."
Skype,2020-03-26,1,"Ich hatte in Skype Konto seit 2009. Damals habe ich es viel genutzt, sogar mit Guthaben und war sehr zufrieden. Aber es hatte mich schon immer gestört, dass ich das Guthaben immer nach 180 Tagen reaktivieren musste mit einem Anruf.2019 erhielt ich eine email, dass Skype jetzt mit dem Microsoft Konto verwendbar wäre (bis dahin hatte ich noch nicht gewusst, dass Skype seit 2011 zu microsoft gehörte). In der Mail tauchte plötzlich ein (automtaisch generierter) Microsoft Nutzername meines bereits bestehenden Microsoft Kontos auf. Als ich versucht habe, mich mit meinem alten Skype Konto Name anzumelden, hieß es, der Nutzername sei nicht vorhanden. Beim Eingeben der emailadresse hieß es das Passwort sei falsch. Nach zusenden eines Links zum zurücksetzen des Passwort wurde ich automatisch über das Microsoft Konto angemeldet und musste mein Skype Konto komplett neu einrichten. Alle meine alten Daten (Chats und Kontakte) und vor allem das Guthaben waren weg.Nach 2 h in der Warteschleife der Chat Hilfe von Microsoft war ich endlich mit einer Dame verbunden.Ihr Deutsch war allgemein etwas holprig und manchmal schwer verständlich, wie von einem Online Übersetzer übersetzt. Das Problem wurde in der folgenden Stunde, die ich mit ihr schrieb, leider nicht gelöst, die Person war sehr bemüht, aber es wurden nur Vermutungen angestellt, woran es liegen könnte. Die Angaben widersprachen sich aber teilweise: Einerseits sei bei den alten Skype accounts die emailadresse nur als Sicherheitskontakt hinterlegt gewesen und nicht automatisch verlinkt. Andereseits hieß es, dass die Skype accounts in Microsoft accounts überführt wurden. Meine Vermutung, dass mein alter Account überschrieben wurde mit dem auf die gleiche emailadresse laufenden Microsoft account wurde vehement verneint, andererseits wurde vermutet, dass der Account wegen Inaktivität gelöscht worden sein konnte. Die Regelung für Löschung nach 2 jähriger Inaktivität trat aber erst 2019 in Kraft, gilt eigentlich nicht für Accounts mit Guthaben... Ich glaube, die verstehen selbst nicht, was das System beim Umzug der ganzen Accounts von Skype zu Microsoft gemacht hat...Es wurde Witerleitung an die nächsthöhere Support Ebene und weiterer Support per Mail versprochen. Ich bin sehr gespannt..."
